user,peak_risk,mean_risk,last_risk,total_days,days_flagged,days_high,peak_day,is_insider,primary_dim,intervention_level,max_projected_risk
EUC1051,4.4389,2.6305,3.365,362,0,0,252.0,0,AUTONOMOUS,1.0,5.7134
EUH0257,2.3627,1.0701,1.3444,356,0,0,95.0,0,COMPLIANT,1.0,3.0579
EUV1842,2.3389,0.9365,0.7006,356,0,0,355.0,0,AUTONOMOUS,1.0,2.8769
EVF1722,2.4689,1.263,1.1955,356,0,0,312.0,0,AUTONOMOUS,1.0,2.8195
EVO1522,1.4981,0.8752,0.997,356,0,0,189.0,0,AUTONOMOUS,1.0,1.7325
EWA1486,1.2231,1.0128,0.9804,356,0,0,500.0,0,CAREFULL,1.0,1.4452
EYD2871,6.2588,3.5186,3.3577,360,2,0,257.0,0,SOCIAL,1.0,11.5318
EZB3892,2.8156,1.65,1.8763,356,0,0,173.0,0,AUTONOMOUS,1.0,3.2845
EZP3568,2.4225,0.9865,1.1788,356,0,0,473.0,0,RISK_TAKER,1.0,3.03
FAD3114,1.4811,0.8636,1.1728,356,0,0,67.0,0,SOCIAL,1.0,1.8013
FAH1566,1.5729,0.9922,1.4966,356,0,0,214.0,0,AUTONOMOUS,1.0,1.963
FAH1851,3.6962,1.3352,0.6855,356,0,0,33.0,0,AUTONOMOUS,1.0,4.4538
FAJ0523,6.2942,1.5928,0.7211,361,1,0,123.0,0,COMPLIANT,1.0,11.7106
FAJ3101,2.7433,1.6859,1.8582,356,0,0,511.0,0,CAREFULL,1.0,3.5413
FAJ3608,5.4867,2.585,1.5642,403,0,0,99.0,0,SOCIAL,1.0,7.1679
FAL1867,5.2788,3.1898,2.8403,356,0,0,179.0,0,AUTONOMOUS,1.0,6.5236
FAP0199,2.6872,1.0674,1.0578,356,0,0,202.0,0,COMPLIANT,1.0,3.9223
FAR2869,1.5702,0.9145,0.8804,356,0,0,314.0,0,RISK_TAKER,1.0,1.6081
FAW1969,3.4345,1.3717,1.0511,356,0,0,510.0,0,COMPLIANT,1.0,5.3535
FBD2277,2.8721,1.376,1.44,356,0,0,271.0,0,AUTONOMOUS,1.0,5.9743
FBM2755,1.5993,0.8877,0.8744,356,0,0,362.0,0,RISK_TAKER,1.0,1.8092
FBM3728,2.8837,1.2649,0.9344,356,0,0,300.0,0,SOCIAL,1.0,3.4258
FBY1064,1.8972,1.019,0.8891,356,0,0,502.0,0,SOCIAL,1.0,2.3339
FCB0563,2.2935,1.1326,0.9922,356,0,0,474.0,0,RISK_TAKER,1.0,3.287
FCE0695,2.2578,0.9896,0.9782,356,0,0,440.0,0,CAREFULL,1.0,2.6821
FCK3307,1.3946,0.7924,0.7575,356,0,0,334.0,0,COMPLIANT,1.0,1.6863
FCM2190,2.6691,1.4462,1.0283,356,0,0,259.0,0,AUTONOMOUS,1.0,4.1309
FCM3792,2.9928,1.4016,0.7331,356,0,0,336.0,0,CAREFULL,1.0,3.8502
FCM3926,3.7253,1.5177,0.8864,356,0,0,468.0,0,SOCIAL,1.0,5.9712
FCS1128,2.0926,0.9847,0.9911,356,0,0,403.0,0,RISK_TAKER,1.0,3.2743
FCS2824,2.9282,1.3327,1.3327,372,0,0,449.0,0,SOCIAL,1.0,4.1056
FCY1157,2.5157,1.231,1.0005,356,0,0,474.0,0,AUTONOMOUS,1.0,3.5142
FCY1819,2.4502,1.0393,1.1084,356,0,0,222.0,0,SOCIAL,1.0,4.1634
FDD1052,4.4548,2.6012,2.782,356,0,0,146.0,0,AUTONOMOUS,1.0,5.7994
FDD3893,4.3021,1.9665,0.9252,360,0,0,287.0,0,RISK_TAKER,1.0,5.7888
FDF2135,5.4282,2.4603,3.1162,110,0,0,99.0,0,AUTONOMOUS,1.0,9.8053
FDF3743,2.5756,1.3843,1.3128,356,0,0,298.0,0,COMPLIANT,1.0,2.8319
FDH0299,2.35,1.1237,1.1367,366,0,0,155.0,0,RISK_TAKER,1.0,2.8009
FDM1933,2.1367,0.8641,1.0734,356,0,0,116.0,0,COMPLIANT,1.0,3.3069
FDS0810,2.8732,0.9928,0.9524,356,0,0,258.0,0,COMPLIANT,1.0,2.9877
FDT0213,2.7577,1.1601,0.8853,356,0,0,126.0,0,CAREFULL,1.0,3.0389
FDV1224,5.6682,1.8733,0.7197,429,1,0,191.0,0,CAREFULL,1.0,9.5445
FES3442,2.2409,1.2131,1.1312,356,0,0,270.0,0,AUTONOMOUS,1.0,3.5861
FFP2270,4.6941,1.5088,1.6631,372,0,0,309.0,0,CAREFULL,1.0,6.2009
FFP3169,2.5676,1.1601,1.8974,356,0,0,431.0,0,RISK_TAKER,1.0,3.7994
FGC0114,5.2709,1.6378,0.9911,420,0,0,429.0,0,RISK_TAKER,1.0,7.9981
FGG3666,1.8085,1.0144,0.9466,356,0,0,325.0,0,CAREFULL,1.0,2.0477
FGH1958,2.4015,1.0691,1.5957,356,0,0,143.0,0,RISK_TAKER,1.0,3.5069
FGK1026,2.9004,1.2069,0.9492,356,0,0,186.0,0,RISK_TAKER,1.0,4.2176
FGN0375,2.1562,1.0114,0.7969,356,0,0,432.0,0,RISK_TAKER,1.0,3.4171
FGS3275,1.6404,0.9755,0.9251,356,0,0,238.0,0,RISK_TAKER,1.0,2.1102
FHA3387,4.7962,1.5139,1.036,468,0,0,218.0,0,AUTONOMOUS,1.0,6.3791
FHM2067,3.3998,1.0781,0.8801,356,0,0,367.0,0,CAREFULL,1.0,4.78
FJA1848,3.0838,0.9595,1.4136,357,0,0,250.0,0,COMPLIANT,1.0,5.0142
FJC2198,1.5639,0.8467,0.8337,356,0,0,453.0,0,AUTONOMOUS,1.0,1.6519
FJO1828,3.8142,1.6354,1.9554,364,0,0,497.0,0,AUTONOMOUS,1.0,5.681
FKA0393,1.8679,0.8484,0.7723,356,0,0,433.0,0,CAREFULL,1.0,2.3299
FKD2779,1.8747,1.0372,1.1797,356,0,0,370.0,0,AUTONOMOUS,1.0,1.9162
FKH0804,3.2727,0.9753,0.9386,356,0,0,481.0,0,AUTONOMOUS,1.0,3.3431
FKJ1521,1.6853,0.9513,1.0204,356,0,0,108.0,0,RISK_TAKER,1.0,2.1114
FKM1622,2.5417,0.8824,0.8249,363,0,0,226.0,0,CAREFULL,1.0,3.6593
FKR3316,1.9405,1.0985,1.1973,356,0,0,353.0,0,AUTONOMOUS,1.0,2.455
FKS0094,4.0011,1.9308,2.2212,356,0,0,375.0,0,AUTONOMOUS,1.0,4.6873
FLS0231,1.783,1.0716,1.0138,356,0,0,341.0,0,SOCIAL,1.0,1.8672
FMC1002,2.1591,1.2578,1.2994,356,0,0,25.0,0,RISK_TAKER,1.0,2.4172
FMN0013,3.0244,1.0017,0.7245,356,0,0,488.0,0,SOCIAL,1.0,3.8509
FMR0920,4.4351,2.7119,4.0443,195,0,0,224.0,0,AUTONOMOUS,1.0,5.4463
FMS3285,2.2395,1.1525,1.0943,356,0,0,405.0,0,SOCIAL,1.0,2.4463
FMT2152,2.4637,1.0883,1.2503,356,0,0,160.0,0,CAREFULL,1.0,2.4019
FNB1512,1.0111,0.8565,0.8273,345,0,0,180.0,0,AUTONOMOUS,1.0,1.284
FNM1482,1.6516,0.7148,0.7175,356,0,0,208.0,0,AUTONOMOUS,1.0,2.2611
FNM2124,4.3575,2.8644,2.7851,356,0,0,383.0,0,AUTONOMOUS,1.0,5.3096
FNR0635,1.7586,1.0232,1.1018,356,0,0,419.0,0,SOCIAL,1.0,2.0648
FNW3564,5.8179,3.0527,3.0236,246,2,0,323.0,0,SOCIAL,1.0,7.6375
FPL3129,2.2763,1.1958,1.5988,356,0,0,378.0,0,COMPLIANT,1.0,2.8093
FPM2074,2.3742,0.9246,0.6288,356,0,0,474.0,0,COMPLIANT,1.0,2.7842
FPV3755,1.9918,1.0134,0.8631,356,0,0,188.0,0,RISK_TAKER,1.0,2.6739
FQG2974,1.7337,0.9547,0.9868,356,0,0,314.0,0,AUTONOMOUS,1.0,1.8138
FQL3629,2.0179,0.9251,0.8846,356,0,0,59.0,0,RISK_TAKER,1.0,2.7471
FRB3653,3.8204,1.9816,2.2116,356,0,0,460.0,0,COMPLIANT,1.0,5.5732
FRG1576,3.605,1.3575,2.3055,356,0,0,269.0,0,RISK_TAKER,1.0,5.1414
FRM3431,3.0855,1.3498,1.5063,356,0,0,403.0,0,RISK_TAKER,1.0,4.2384
FSM0056,3.8369,1.9171,2.0659,356,0,0,181.0,0,SOCIAL,1.0,4.8732
FSP0703,2.2687,0.9852,1.0804,356,0,0,220.0,0,AUTONOMOUS,1.0,3.2093
FTF1665,3.6277,1.5185,1.6833,356,0,0,144.0,0,RISK_TAKER,1.0,5.3296
FTS0246,3.1235,1.5536,1.4322,358,0,0,420.0,0,RISK_TAKER,1.0,3.8925
FVK1623,1.6966,0.899,0.8126,356,0,0,461.0,0,COMPLIANT,1.0,1.6731
FVR0881,4.3663,1.7254,1.815,374,0,0,141.0,0,AUTONOMOUS,1.0,5.8473
FXD3105,2.4664,1.1586,0.8488,356,0,0,227.0,0,AUTONOMOUS,1.0,3.1885
FYP1187,4.4387,2.0739,1.8053,360,0,0,292.0,0,COMPLIANT,1.0,5.2182
FZB3046,4.204,2.7851,2.8169,358,0,0,263.0,0,AUTONOMOUS,1.0,6.06
FZM0318,3.4881,1.4341,1.6284,205,0,0,227.0,0,AUTONOMOUS,1.0,4.6885
FZS0969,2.2866,1.0467,0.8745,356,0,0,291.0,0,RISK_TAKER,1.0,2.5557
FZW2101,1.784,0.8378,0.7799,356,0,0,347.0,0,AUTONOMOUS,1.0,2.2838
GAA3681,1.4848,0.8612,0.8306,356,0,0,441.0,0,AUTONOMOUS,1.0,1.5297
GAB1206,2.3649,1.0873,1.0048,356,0,0,318.0,0,CAREFULL,1.0,3.2926
GAB1885,1.8058,0.9614,0.8817,356,0,0,482.0,0,SOCIAL,1.0,1.9633
GAB3758,2.2865,0.9485,0.7997,362,0,0,64.0,0,COMPLIANT,1.0,3.7797
GAC2529,1.3189,0.7493,0.7444,356,0,0,454.0,0,CAREFULL,1.0,1.8162
GAF2480,5.2765,1.9342,1.8595,401,0,0,197.0,0,COMPLIANT,1.0,8.9101
GAH0525,5.2078,2.1128,1.1278,432,0,0,205.0,0,CAREFULL,1.0,8.0002
GAH1760,4.178,2.3601,2.897,356,0,0,272.0,0,AUTONOMOUS,1.0,5.618
GAN1584,4.6083,1.5242,2.6174,362,0,0,271.0,0,COMPLIANT,1.0,5.2035
GAP0715,4.2232,1.5943,0.7158,356,0,0,326.0,0,AUTONOMOUS,1.0,5.5663
GAW0808,1.3983,0.6866,0.7048,356,0,0,181.0,0,AUTONOMOUS,1.0,1.8512
GBB3816,1.4453,0.8528,0.8807,356,0,0,481.0,0,AUTONOMOUS,1.0,1.7191
GBC0907,3.703,1.585,1.2951,358,0,0,336.0,0,AUTONOMOUS,1.0,5.5763
GBH1126,1.9896,0.9855,0.7922,356,0,0,504.0,0,SOCIAL,1.0,2.5066
GBJ3604,1.6281,0.8158,0.7752,356,0,0,504.0,0,SOCIAL,1.0,1.9928
GCB0201,1.4044,0.8649,0.8993,356,0,0,354.0,0,RISK_TAKER,1.0,1.5759
GCD1189,2.2061,0.9176,0.9959,356,0,0,347.0,0,RISK_TAKER,1.0,2.3858
GCH0735,1.6549,0.8553,0.8848,356,0,0,465.0,0,CAREFULL,1.0,2.2812
GCJ0831,1.9993,0.7166,0.5915,219,0,0,154.0,0,AUTONOMOUS,1.0,2.1697
GCK2071,2.152,0.8365,0.6149,356,0,0,19.0,0,AUTONOMOUS,1.0,3.1193
GCL1782,2.8632,1.0353,1.1826,356,0,0,89.0,0,RISK_TAKER,1.0,2.9072
GCM0813,1.655,0.835,0.8239,356,0,0,427.0,0,AUTONOMOUS,1.0,2.0015
GCM1580,1.282,1.1398,1.1282,22,0,0,17.0,0,RISK_TAKER,1.0,1.3493
GCN1743,4.1344,1.5319,1.0089,407,0,0,50.0,0,AUTONOMOUS,1.0,6.721
GCP2425,4.1157,2.3931,2.6207,356,0,0,486.0,0,COMPLIANT,1.0,5.5495
GCR2597,2.4781,1.1333,1.0347,356,0,0,140.0,0,RISK_TAKER,1.0,3.238
GCS2218,2.0592,1.2107,0.9719,356,0,0,482.0,0,CAREFULL,1.0,2.6424
GCT3750,1.8128,0.966,0.8922,356,0,0,117.0,0,RISK_TAKER,1.0,2.1419
GDB2960,2.6337,1.0728,1.0118,356,0,0,87.0,0,RISK_TAKER,1.0,3.8416
GDF3524,0.8877,0.6933,0.5878,30,0,0,34.0,0,COMPLIANT,1.0,1.0438
GDG2354,1.541,0.7994,0.7938,356,0,0,259.0,0,SOCIAL,1.0,1.725
GDH0108,2.8633,1.0725,1.148,356,0,0,147.0,0,CAREFULL,1.0,3.9959
GDH2500,5.0584,2.7689,3.0625,427,0,0,198.0,0,RISK_TAKER,1.0,8.2427
GDH3546,1.913,0.951,0.9427,356,0,0,179.0,0,RISK_TAKER,1.0,2.1349
GDM3835,3.1755,1.0093,0.9098,356,0,0,146.0,0,AUTONOMOUS,1.0,4.1029
GDM3960,6.3865,2.3154,3.04,515,6,0,70.0,0,RISK_TAKER,1.0,8.6904
GDP1856,2.0313,0.8066,0.7478,356,0,0,84.0,0,CAREFULL,1.0,2.8768
GDR1066,1.8954,0.9306,0.8604,356,0,0,447.0,0,AUTONOMOUS,1.0,2.1849
GDS3165,1.6642,0.7832,1.0392,356,0,0,426.0,0,COMPLIANT,1.0,2.2649
GDY2724,3.5431,1.8278,1.1577,362,0,0,326.0,0,SOCIAL,1.0,6.5056
GEB3079,2.4261,0.9561,1.1146,356,0,0,371.0,0,SOCIAL,1.0,4.273
GEB3975,2.3344,1.1442,1.0556,356,0,0,146.0,0,COMPLIANT,1.0,2.7914
GEG2093,3.6917,1.2493,1.1754,404,0,0,198.0,0,RISK_TAKER,1.0,5.5072
GEH0420,1.6588,0.9609,0.8999,356,0,0,73.0,0,AUTONOMOUS,1.0,2.1223
GEH3406,4.0712,2.2005,2.2856,356,0,0,355.0,0,AUTONOMOUS,1.0,6.4863
GEK3441,1.712,1.037,1.0614,356,0,0,213.0,0,CAREFULL,1.0,2.2243
GER1997,2.8371,1.0906,1.0597,372,0,0,127.0,0,AUTONOMOUS,1.0,5.0358
GES2626,3.4648,1.4222,0.905,499,0,0,295.0,0,RISK_TAKER,1.0,5.7478
GFB1385,4.0104,1.6,1.4223,356,0,0,62.0,0,COMPLIANT,1.0,4.7048
GFJ2582,2.9528,1.3584,0.8983,359,0,0,146.0,0,CAREFULL,1.0,3.903
GFK3498,4.4876,2.3935,2.442,358,0,0,298.0,0,AUTONOMOUS,1.0,5.6839
GFP2144,2.2322,0.8026,0.752,356,0,0,178.0,0,AUTONOMOUS,1.0,3.2978
GFV3163,2.2493,0.7977,0.6786,356,0,0,332.0,0,CAREFULL,1.0,3.8165
GGB3663,2.108,0.9423,0.889,356,0,0,279.0,0,AUTONOMOUS,1.0,2.3064
GGH1726,2.78,1.1267,1.4717,356,0,0,285.0,0,COMPLIANT,1.0,4.9848
GGM3737,3.6833,1.6706,1.0262,364,0,0,340.0,0,SOCIAL,1.0,5.8756
GHD1450,2.4949,0.8618,0.8216,364,0,0,460.0,0,CAREFULL,1.0,3.0707
GHM3953,1.1161,0.9156,0.8941,356,0,0,195.0,0,AUTONOMOUS,1.0,1.289
GHT3177,2.0688,1.0021,0.9746,356,0,0,80.0,0,AUTONOMOUS,1.0,2.8808
GIB0207,2.9941,1.2841,1.4017,356,0,0,419.0,0,AUTONOMOUS,1.0,7.4122
GIH0882,3.2676,1.3185,1.8552,358,0,0,195.0,0,COMPLIANT,1.0,6.9255
GIM0786,2.1247,0.8024,0.6465,356,0,0,314.0,0,AUTONOMOUS,1.0,2.6725
GIS1668,2.9891,1.4981,1.4105,356,0,0,412.0,0,AUTONOMOUS,1.0,3.745
GIT2266,3.0527,1.4958,1.0419,356,0,0,440.0,0,RISK_TAKER,1.0,4.828
GJB0850,2.1446,0.9127,0.8041,356,0,0,404.0,0,COMPLIANT,1.0,2.198
GJB2659,3.1675,1.11,1.0985,356,0,0,165.0,0,AUTONOMOUS,1.0,3.7586
GJD1141,3.2036,1.2366,1.1276,356,0,0,245.0,0,SOCIAL,1.0,4.1131
GJG0170,2.7495,1.2237,1.2121,356,0,0,347.0,0,SOCIAL,1.0,3.4559
GJG0852,2.647,1.3377,1.2523,356,0,0,256.0,0,AUTONOMOUS,1.0,3.3476
GJG1087,2.0118,0.7926,0.5983,356,0,0,448.0,0,AUTONOMOUS,1.0,2.2046
GJM0065,3.3084,1.5207,2.1956,196,0,0,101.0,0,SOCIAL,1.0,3.8923
GJM0838,2.6847,1.0341,0.9425,356,0,0,18.0,0,RISK_TAKER,1.0,3.012
GJM2800,2.3481,1.1359,0.9644,361,0,0,347.0,0,AUTONOMOUS,1.0,3.1729
GJO3614,1.7379,0.9753,0.9443,356,0,0,145.0,0,AUTONOMOUS,1.0,1.673
GJS0160,4.3019,1.9357,1.4292,468,0,0,316.0,0,RISK_TAKER,1.0,7.3868
GJS0494,1.886,0.7614,0.5963,356,0,0,235.0,0,CAREFULL,1.0,2.5473
GJS3352,2.9862,1.3025,0.9854,356,0,0,256.0,0,AUTONOMOUS,1.0,3.973
GJT1292,1.802,0.7929,1.1039,356,0,0,123.0,0,AUTONOMOUS,1.0,2.0027
GKA3690,1.3458,0.8927,0.8806,356,0,0,348.0,0,COMPLIANT,1.0,1.2902
GKB1150,1.5554,0.7921,0.8619,242,0,0,292.0,0,AUTONOMOUS,1.0,1.6734
GKB2807,3.7112,1.9566,1.9948,356,0,0,26.0,0,COMPLIANT,1.0,3.6549
GKG2763,1.9993,0.9433,0.8961,356,0,0,455.0,0,RISK_TAKER,1.0,2.6135
GKG3414,4.6755,1.6182,1.6499,397,0,0,16.0,0,COMPLIANT,1.0,7.065
GKH1634,1.5263,0.7584,0.7379,356,0,0,376.0,0,AUTONOMOUS,1.0,1.613
GKK2422,2.724,1.3159,1.1746,356,0,0,503.0,0,RISK_TAKER,1.0,3.1922
GKL0006,5.9126,2.9022,1.985,454,13,0,414.0,0,CAREFULL,1.0,8.2758
GKL1516,1.6931,0.8741,0.8118,356,0,0,444.0,0,RISK_TAKER,1.0,2.2677
GKN0168,2.4358,0.8612,0.8173,356,0,0,263.0,0,AUTONOMOUS,1.0,3.5705
GKW2306,1.4233,0.8045,0.7865,356,0,0,293.0,0,AUTONOMOUS,1.0,1.4766
GLB0419,1.7186,0.7757,0.6347,356,0,0,479.0,0,AUTONOMOUS,1.0,2.4522
GLC3495,3.0148,1.0871,0.819,356,0,0,376.0,0,COMPLIANT,1.0,3.8318
GLF0226,2.0471,1.011,1.0689,356,0,0,108.0,0,SOCIAL,1.0,2.743
GLG1573,2.8396,1.4273,2.0357,105,0,0,82.0,0,RISK_TAKER,1.0,3.7916
GLM3106,2.021,0.922,0.8475,356,0,0,339.0,0,CAREFULL,1.0,2.8816
GLM3450,1.0401,0.8495,0.8335,356,0,0,182.0,0,COMPLIANT,1.0,1.1142
GLN2107,4.797,1.868,3.3768,356,0,0,153.0,0,SOCIAL,1.0,6.1223
GLR3888,1.4722,0.7572,0.7678,356,0,0,482.0,0,COMPLIANT,1.0,1.7214
GLS1193,1.6574,0.9314,0.8064,356,0,0,145.0,0,CAREFULL,1.0,4.0771
GMA1698,2.2148,1.0329,0.9884,356,0,0,49.0,0,SOCIAL,1.0,2.4085
GMB3703,2.7143,1.0641,0.8683,361,0,0,179.0,0,SOCIAL,1.0,2.9837
GMC0953,3.2675,1.1089,1.1319,356,0,0,483.0,0,AUTONOMOUS,1.0,6.462
GMC1209,3.3448,1.1989,1.3507,216,0,0,21.0,0,SOCIAL,1.0,3.9976
GMF1213,5.3504,1.4278,0.7713,356,0,0,229.0,0,COMPLIANT,1.0,6.1167
GMH2027,1.3828,0.713,0.8245,336,0,0,146.0,0,RISK_TAKER,1.0,2.3999
GMI1134,2.6616,1.2833,1.5669,360,0,0,223.0,0,SOCIAL,1.0,4.2581
GMK1449,2.4362,0.9106,0.6801,356,0,0,460.0,0,COMPLIANT,1.0,2.5558
GMM0224,3.4599,2.1485,1.8644,356,0,0,68.0,0,RISK_TAKER,1.0,3.8722
GMY3938,1.8021,1.0278,0.9367,268,0,0,258.0,0,SOCIAL,1.0,2.0445
GNA0183,2.004,0.945,1.0177,356,0,0,431.0,0,AUTONOMOUS,1.0,2.5459
GNB3337,2.3143,1.2039,0.9389,58,0,0,1.0,0,CAREFULL,1.0,3.1825
GNC2237,3.4991,2.3546,2.292,356,0,0,416.0,0,SOCIAL,1.0,4.5585
GND1618,2.1524,1.1231,0.9313,356,0,0,200.0,0,RISK_TAKER,1.0,4.3104
GNE1365,4.2463,1.8405,1.3694,444,0,0,323.0,0,COMPLIANT,1.0,6.5312
GNG2362,1.8763,0.9805,0.9597,356,0,0,339.0,0,AUTONOMOUS,1.0,2.551
GNG2812,1.0244,0.8442,0.9866,356,0,0,5.0,0,CAREFULL,1.0,1.1505
GNH1735,2.974,1.1562,1.1928,356,0,0,245.0,0,AUTONOMOUS,1.0,4.1126
GNT0221,5.9368,2.3665,3.3369,398,2,0,365.0,0,AUTONOMOUS,1.0,8.0819
GNW3891,2.2969,1.1019,0.8859,356,0,0,101.0,0,SOCIAL,1.0,4.0713
GOB3528,2.2837,0.9113,0.8661,356,0,0,493.0,0,CAREFULL,1.0,3.2046
GOG3939,1.987,1.0511,0.9941,356,0,0,17.0,0,SOCIAL,1.0,2.4661
GOM0090,2.5829,0.9537,0.9372,356,0,0,402.0,0,AUTONOMOUS,1.0,4.0919
GOR0861,1.6714,0.8786,0.9441,356,0,0,108.0,0,AUTONOMOUS,1.0,2.1569
GPB2691,2.8467,1.0043,0.9699,356,0,0,220.0,0,RISK_TAKER,1.0,4.547
GPD3917,2.3492,1.1319,1.0086,356,0,0,480.0,0,CAREFULL,1.0,3.0782
GPL1911,2.1059,0.7764,0.7794,356,0,0,276.0,0,AUTONOMOUS,1.0,2.7807
GRA0329,2.2351,0.949,0.7573,356,0,0,327.0,0,RISK_TAKER,1.0,2.9306
GRG3005,1.4319,0.7786,1.1307,356,0,0,299.0,0,AUTONOMOUS,1.0,1.7977
GRL2886,2.0509,1.0327,0.8541,356,0,0,236.0,0,COMPLIANT,1.0,2.2912
GRL3110,1.7407,0.9808,0.9263,356,0,0,178.0,0,AUTONOMOUS,1.0,2.3039
GRM1511,2.5951,1.2584,1.2824,239,0,0,254.0,0,CAREFULL,1.0,3.5478
GRM3793,3.3916,1.7586,1.5768,356,0,0,126.0,0,CAREFULL,1.0,4.8335
GRP0277,6.2846,2.3784,1.8007,417,4,0,246.0,0,AUTONOMOUS,1.0,9.6558
GRP1402,1.9548,0.9895,1.1626,356,0,0,166.0,0,RISK_TAKER,1.0,2.4704
GRY1398,5.3223,2.3419,1.6167,415,0,0,29.0,0,COMPLIANT,1.0,8.0234
GSA2720,2.0143,0.7307,0.8739,356,0,0,322.0,0,AUTONOMOUS,1.0,2.1905
GSA3815,4.5514,2.9841,2.7523,356,0,0,24.0,0,RISK_TAKER,1.0,5.7211
GSB0666,2.2768,1.0317,1.0362,356,0,0,262.0,0,RISK_TAKER,1.0,3.256
GSC0192,1.9511,0.7412,1.2973,356,0,0,111.0,0,SOCIAL,1.0,2.3728
GSC0530,5.9403,1.7495,3.2325,360,1,0,377.0,0,AUTONOMOUS,1.0,12.9574
GSH1593,2.3877,1.0793,1.6036,356,0,0,399.0,0,RISK_TAKER,1.0,3.0597
GSM0930,2.2156,1.2701,1.1827,356,0,0,479.0,0,SOCIAL,1.0,3.3238
GSS0841,1.9267,1.0421,0.9793,356,0,0,242.0,0,COMPLIANT,1.0,2.7478
GST1100,1.8444,0.7685,0.5985,356,0,0,346.0,0,AUTONOMOUS,1.0,2.9421
GTC0747,3.2024,2.0238,2.3184,356,0,0,229.0,0,CAREFULL,1.0,3.8777
GTG1348,1.9168,0.6902,0.7066,356,0,0,488.0,0,CAREFULL,1.0,1.8733
GTH3729,3.3338,1.3817,0.8795,356,0,0,215.0,0,CAREFULL,1.0,4.5962
GTL3389,2.7296,0.9132,0.6705,356,0,0,269.0,0,AUTONOMOUS,1.0,4.6522
GUC0473,1.934,0.8414,0.8179,356,0,0,175.0,0,RISK_TAKER,1.0,1.914
GUC3945,2.6412,1.0989,0.9307,400,0,0,149.0,0,AUTONOMOUS,1.0,3.8283
GVC0049,4.2126,2.9923,3.534,78,0,0,76.0,0,SOCIAL,1.0,6.318
GVC1358,2.3308,1.1886,0.9857,356,0,0,228.0,0,AUTONOMOUS,1.0,2.638
GWC0137,2.3587,1.2007,1.6933,356,0,0,209.0,0,RISK_TAKER,1.0,2.8397
GWM1366,2.8074,1.0382,0.829,356,0,0,459.0,0,AUTONOMOUS,1.0,3.2854
GWM3260,4.1178,2.0757,2.0475,361,0,0,277.0,0,CAREFULL,1.0,6.089
GWW3788,5.2673,2.1853,1.2612,356,0,0,56.0,0,AUTONOMOUS,1.0,9.0492
GYH3476,4.9677,3.4405,3.0076,356,0,0,416.0,0,SOCIAL,1.0,6.8589
GYM1926,1.9347,0.7788,0.6058,356,0,0,256.0,0,COMPLIANT,1.0,2.8033
GYO2169,1.1325,0.9837,0.9448,356,0,0,402.0,0,COMPLIANT,1.0,1.2993
GYS2461,2.7162,1.1461,1.0481,356,0,0,503.0,0,RISK_TAKER,1.0,2.9499
GZM3990,1.8997,1.0063,0.964,356,0,0,68.0,0,CAREFULL,1.0,1.9606
HAC1300,1.6456,0.8008,0.6825,356,0,0,402.0,0,RISK_TAKER,1.0,2.2481
HAF0394,2.5974,1.1541,0.7926,362,0,0,32.0,0,AUTONOMOUS,1.0,3.6668
HAF1891,1.8894,0.9636,0.8312,46,0,0,40.0,0,AUTONOMOUS,1.0,1.6478
HAG3196,6.603,3.7841,3.5297,437,28,0,303.0,0,CAREFULL,1.0,9.6809
HAG3665,1.9538,1.1,1.0781,356,0,0,179.0,0,SOCIAL,1.0,2.8002
HAH3895,2.2051,1.0201,1.0601,356,0,0,375.0,0,COMPLIANT,1.0,2.4905
HAL1200,1.4828,0.9082,0.8763,356,0,0,495.0,0,RISK_TAKER,1.0,1.5127
HAM2252,2.0498,1.1791,1.1293,356,0,0,144.0,0,COMPLIANT,1.0,2.5705
HAP3000,2.4745,1.2349,1.2655,356,0,0,280.0,0,AUTONOMOUS,1.0,3.3597
HAP3738,2.8838,1.4619,1.9818,360,0,0,126.0,0,COMPLIANT,1.0,4.1171
HAR1101,2.4669,1.0386,1.0393,356,0,0,348.0,0,SOCIAL,1.0,2.381
HAR3571,2.7847,1.3137,0.633,211,0,0,154.0,0,SOCIAL,1.0,4.4189
HAR3632,1.9467,1.1135,1.0768,356,0,0,494.0,0,AUTONOMOUS,1.0,2.3647
HBB1759,4.0751,2.5691,2.4593,356,0,0,20.0,0,AUTONOMOUS,1.0,5.3021
HBC0081,4.0105,1.9752,1.7024,212,0,0,259.0,0,AUTONOMOUS,1.0,5.7961
HBC0999,3.6973,1.6291,0.9866,366,0,0,510.0,0,RISK_TAKER,1.0,4.9753
HBC1540,0.9883,0.8647,0.8363,356,0,0,412.0,0,AUTONOMOUS,1.0,1.1698
HBC3497,2.3311,0.9731,0.86,356,0,0,425.0,0,CAREFULL,1.0,3.0654
HBD1371,3.73,1.7484,2.3052,356,0,0,369.0,0,AUTONOMOUS,1.0,5.7099
HBH2368,2.1945,1.0786,1.0151,356,0,0,341.0,0,AUTONOMOUS,1.0,3.3269
HBM0676,3.1406,1.267,1.0534,356,0,0,285.0,0,AUTONOMOUS,1.0,3.174
HBM2126,2.0469,0.9335,0.7358,356,0,0,511.0,0,CAREFULL,1.0,2.5874
HBS0255,1.7367,0.9217,0.8707,356,0,0,32.0,0,AUTONOMOUS,1.0,2.3563
